ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_MSN_M1S3
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE
09/10/1985,51,5.98917400,6636.66444500,879.72578800,663.66644000,226.29226800,239.38843600,344.23052100,69.81456300,0.00000000,12.69724300,1.88319900,5.69977900,6.33055300,0.47193100,0.00000000,0.00000000,0.00000000,0.00000000,16.27201000,3.54151500,0.14913800,132.16352100,1.60941800,0.93851000,0.00000000,5059.30703700,213.05410700,1151.14379900,19.95695500,1.00000000,1.00000000,0.82979600,0.84202600,9.54561500,1.88855600,1.84863400,1.52632000,0.93464400,0.75800200,0.53698300,0.83548600,0.83998800,0.37700100,-0.00000000,9.54561500,1680.00000000,0.57875200,0.19873100,0.38002000,0.14614900,0.28232900,0.30037800,0.30157900,0.30165600,0.28811400,0.28116900,0.28202700,0.31220000,0.34712000,0.36215200,7.99873300,13.48151800,14.89136900,12.19169200,7.45123300,3.43960500,1.73105900,0.84474700,0.93313100,0.33840400,3.96000200,0.57875200,34.36868400,32.25535400
10/10/1985,52,6.00000000,6927.81137800,917.29058700,692.78114000,235.44753200,238.68327700,368.39571600,74.76406100,0.00000000,13.19212200,1.97626400,5.68611900,6.78218600,0.51517700,0.00000000,0.00000000,0.00000000,0.00000000,16.82637000,3.53108300,0.15957000,150.07717900,1.61030500,1.00000000,0.00000000,5044.40400700,227.95713800,1229.39477500,20.40381800,1.00000000,1.00000000,0.82890600,0.84202600,11.23884400,1.36511800,1.32507500,1.17070300,0.82486300,0.88500900,0.77206700,0.74032900,0.56376500,0.40038200,-0.00000000,8.04731000,1713.00000000,0.59171100,0.13451700,0.45719400,0.15685300,0.28681700,0.30397700,0.31119500,0.32050100,0.32710000,0.32470800,0.29061300,0.31092700,0.34570100,0.36106300,5.10739500,9.81411600,12.74357600,12.32573800,9.17187500,4.77685400,1.97429500,0.81436300,0.89527200,0.34055300,3.77239200,0.59171100,29.11469300,40.66147600
10/10/1985,52,6.00000000,6927.81137800,917.29058700,692.78114000,235.44753200,238.68327700,368.39571600,74.76406100,0.00000000,13.19212200,1.97626400,5.68611900,6.78218600,0.51517700,0.00000000,0.00000000,0.00000000,0.00000000,16.82637000,3.53108300,0.15957000,150.07717900,1.61030500,1.00000000,0.00000000,5044.40400700,227.95713800,1229.39477500,20.40381800,1.00000000,1.00000000,0.82890600,0.84202600,11.23884400,1.36511800,1.32507500,1.17070300,0.82486300,0.88500900,0.77206700,0.74032900,0.56376500,0.40038200,-0.00000000,8.04731000,1713.00000000,0.59171100,0.13451700,0.45719400,0.15685300,0.28681700,0.30397700,0.31119500,0.32050100,0.32710000,0.32470800,0.29061300,0.31092700,0.34570100,0.36106300,5.10739500,9.81411600,12.74357600,12.32573800,9.17187500,4.77685400,1.97429500,0.81436300,0.89527200,0.34055300,3.77239200,0.59171100,29.11469300,40.66147600
11/10/1985,53,6.34807700,7253.55525400,959.41107000,725.35553000,245.72618500,237.95072000,395.43245800,80.30170700,0.00000000,13.60819500,2.17094100,5.67191800,7.10799800,0.60543700,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.52024500,0.17040700,140.26915700,1.61122800,1.00000000,0.00000000,5028.92191600,243.43922900,1315.69897500,21.19661300,1.00000000,1.00000000,0.82797600,0.84202600,10.51503000,1.16857300,1.23209000,1.10953000,0.80498500,0.86345300,0.74291000,0.74759900,0.56104500,0.57246800,-0.00000000,7.80265400,1746.00000000,0.61470200,0.12017900,0.49452200,0.31357900,0.26969800,0.29403000,0.30228500,0.31503500,0.32121100,0.31847700,0.28948600,0.30963300,0.34373800,0.35999400,5.09968200,8.80249500,11.27953000,11.02364900,8.22467700,4.30836900,1.89293700,0.77918800,0.84135500,0.34298400,1.96027600,0.61470200,32.57438800,43.89797000
11/10/1985,53,6.34807700,7253.55525400,959.41107000,725.35553000,245.72618500,237.95072000,395.43245800,80.30170700,0.00000000,13.60819500,2.17094100,5.67191800,7.10799800,0.60543700,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.52024500,0.17040700,140.26915700,1.61122800,1.00000000,0.00000000,5028.92191600,243.43922900,1315.69897500,21.19661300,1.00000000,1.00000000,0.82797600,0.84202600,10.51503000,1.16857300,1.23209000,1.10953000,0.80498500,0.86345300,0.74291000,0.74759900,0.56104500,0.57246800,-0.00000000,7.80265400,1746.00000000,0.61470200,0.12017900,0.49452200,0.31357900,0.26969800,0.29403000,0.30228500,0.31503500,0.32121100,0.31847700,0.28948600,0.30963300,0.34373800,0.35999400,5.09968200,8.80249500,11.27953000,11.02364900,8.22467700,4.30836900,1.89293700,0.77918800,0.84135500,0.34298400,1.96027600,0.61470200,32.57438800,43.89797000
12/10/1985,54,6.54598800,7540.35894600,996.08239300,754.03589000,254.69925500,236.96860400,419.23716400,85.17737000,0.00000000,13.74955600,2.47308300,5.65286700,7.10799800,0.74679800,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.50571600,0.18493700,139.76934400,1.61247100,1.00000000,0.00000000,5008.16559700,264.19554700,1412.25878900,19.98905100,1.00000000,1.00000000,0.82672200,0.84202600,10.92296300,1.46502100,1.38827000,1.15866100,0.79009100,0.83549700,0.71812400,0.75234800,0.55946500,0.77598800,-0.00000000,8.44346600,1779.00000000,0.44784500,0.11527300,0.33257200,0.57385300,0.28552400,0.30052000,0.30220300,0.30990800,0.31450100,0.31263000,0.28804600,0.30829200,0.34117100,0.35890300,4.74348500,8.16801800,10.48921900,10.17047400,7.57534900,4.00160600,1.83671700,0.75685200,0.79852100,0.34558500,0.78041700,0.44784500,28.68036900,37.10260600
12/10/1985,54,6.54598800,7540.35894600,996.08239300,754.03589000,254.69925500,236.96860400,419.23716400,85.17737000,0.00000000,13.74955600,2.47308300,5.65286700,7.10799800,0.74679800,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.50571600,0.18493700,139.76934400,1.61247100,1.00000000,0.00000000,5008.16559700,264.19554700,1412.25878900,19.98905100,1.00000000,1.00000000,0.82672200,0.84202600,10.92296300,1.46502100,1.38827000,1.15866100,0.79009100,0.83549700,0.71812400,0.75234800,0.55946500,0.77598800,-0.00000000,8.44346600,1779.00000000,0.44784500,0.11527300,0.33257200,0.57385300,0.28552400,0.30052000,0.30220300,0.30990800,0.31450100,0.31263000,0.28804600,0.30829200,0.34117100,0.35890300,4.74348500,8.16801800,10.48921900,10.17047400,7.57534900,4.00160600,1.83671700,0.75685200,0.79852100,0.34558500,0.78041700,0.44784500,28.68036900,37.10260600
13/10/1985,55,6.75121500,7788.23810800,1027.36729100,778.82381000,262.36986900,235.79497200,439.81113500,89.39131500,0.00000000,13.83597300,2.65225300,5.63007900,7.10799800,0.83321500,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.48835300,0.20230000,136.32677500,1.61396500,1.00000000,0.00000000,4983.36169500,288.99944900,1497.27563500,20.72792700,1.00000000,1.00000000,0.82521100,0.84202600,10.99185300,1.13069900,1.07383200,0.88396600,0.57627700,0.59096200,0.50512800,0.54711000,0.40433800,0.73010600,-0.00000000,6.44241900,1812.00000000,0.27053300,0.08051300,0.19002000,0.58740900,0.28963800,0.30462700,0.30465300,0.30809400,0.31008400,0.30845200,0.28707100,0.30739700,0.33886800,0.35775900,4.60967800,7.73908100,10.08066100,9.75528000,7.22168100,3.83379800,1.81028300,0.74695200,0.77178100,0.34829100,0.46055200,0.27053300,24.78791600,42.29236700
13/10/1985,55,6.75121500,7788.23810800,1027.36729100,778.82381000,262.36986900,235.79497200,439.81113500,89.39131500,0.00000000,13.83597300,2.65225300,5.63007900,7.10799800,0.83321500,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.48835300,0.20230000,136.32677500,1.61396500,1.00000000,0.00000000,4983.36169500,288.99944900,1497.27563500,20.72792700,1.00000000,1.00000000,0.82521100,0.84202600,10.99185300,1.13069900,1.07383200,0.88396600,0.57627700,0.59096200,0.50512800,0.54711000,0.40433800,0.73010600,-0.00000000,6.44241900,1812.00000000,0.27053300,0.08051300,0.19002000,0.58740900,0.28963800,0.30462700,0.30465300,0.30809400,0.31008400,0.30845200,0.28707100,0.30739700,0.33886800,0.35775900,4.60967800,7.73908100,10.08066100,9.75528000,7.22168100,3.83379800,1.81028300,0.74695200,0.77178100,0.34829100,0.46055200,0.27053300,24.78791600,42.29236700
14/10/1985,56,6.95870300,8025.53067400,1057.21590100,802.55307000,269.67578400,234.60841100,459.50641800,93.42528900,0.00000000,13.89804700,2.77711500,5.60701300,7.10799800,0.89528900,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.47079900,0.21985400,129.02920500,1.61548200,1.00000000,0.00000000,4958.28455900,314.07658600,1570.75402800,20.95626200,1.00000000,1.00000000,0.82367000,0.84202600,10.51235300,0.98077200,0.94685400,0.80803800,0.53169600,0.54373800,0.46235900,0.51536800,0.37897100,0.80456900,0.00139300,5.97375800,1845.00000000,0.19224100,0.07157200,0.12066900,0.61436500,0.27934600,0.29625600,0.29941000,0.30442700,0.30611200,0.30472100,0.28607100,0.30652400,0.33639700,0.35658700,4.88632800,7.43426300,9.67002900,9.42440900,6.98065100,3.72163100,1.79536800,0.74221400,0.75308200,0.35045000,0.31291100,0.19224100,23.72925700,41.75768800
14/10/1985,56,6.95870300,8025.53067400,1057.21590100,802.55307000,269.67578400,234.60841100,459.50641800,93.42528900,0.00000000,13.89804700,2.77711500,5.60701300,7.10799800,0.89528900,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.47079900,0.21985400,129.02920500,1.61548200,1.00000000,0.00000000,4958.28455900,314.07658600,1570.75402800,20.95626200,1.00000000,1.00000000,0.82367000,0.84202600,10.51235300,0.98077200,0.94685400,0.80803800,0.53169600,0.54373800,0.46235900,0.51536800,0.37897100,0.80456900,0.00139300,5.97375800,1845.00000000,0.19224100,0.07157200,0.12066900,0.61436500,0.27934600,0.29625600,0.29941000,0.30442700,0.30611200,0.30472100,0.28607100,0.30652400,0.33639700,0.35658700,4.88632800,7.43426300,9.67002900,9.42440900,6.98065100,3.72163100,1.79536800,0.74221400,0.75308200,0.35045000,0.31291100,0.19224100,23.72925700,41.75768800
15/10/1985,57,7.00000000,8337.65443500,1089.47465300,833.76544000,271.85190900,233.47866200,490.71879400,93.42528900,0.00000000,13.93161000,2.86651500,5.58502700,7.10799800,0.92885200,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.45408600,0.23656700,130.49142100,1.61693400,1.00000000,0.00000000,4934.40810000,337.95304500,1641.09436000,19.95288900,1.00000000,1.00000000,0.82219100,0.84202600,10.83824500,1.61359000,1.57477500,1.29378000,0.80860800,0.77955300,0.65636300,0.74981600,0.54877900,1.15853500,0.04546400,9.22926100,1878.00000000,0.12851700,0.10783800,0.02067900,0.86139800,0.28451500,0.30224100,0.30266400,0.30374100,0.30109100,0.29985700,0.28419000,0.30502300,0.33282600,0.35517200,4.70753400,7.27377600,9.62893100,9.40319300,6.86660100,3.66913300,1.79795500,0.74484100,0.74868900,0.35269000,0.14919600,0.12851700,31.21237600,36.65378500
15/10/1985,57,7.00000000,8337.65443500,1089.47465300,833.76544000,271.85190900,233.47866200,490.71879400,93.42528900,0.00000000,13.93161000,2.86651500,5.58502700,7.10799800,0.92885200,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.45408600,0.23656700,130.49142100,1.61693400,1.00000000,0.00000000,4934.40810000,337.95304500,1641.09436000,19.95288900,1.00000000,1.00000000,0.82219100,0.84202600,10.83824500,1.61359000,1.57477500,1.29378000,0.80860800,0.77955300,0.65636300,0.74981600,0.54877900,1.15853500,0.04546400,9.22926100,1878.00000000,0.12851700,0.10783800,0.02067900,0.86139800,0.28451500,0.30224100,0.30266400,0.30374100,0.30109100,0.29985700,0.28419000,0.30502300,0.33282600,0.35517200,4.70753400,7.27377600,9.62893100,9.40319300,6.86660100,3.66913300,1.79795500,0.74484100,0.74868900,0.35269000,0.14919600,0.12851700,31.21237600,36.65378500
16/10/1985,58,7.21141300,8681.23532600,1125.13681600,868.12353000,274.29735900,232.33728500,525.07688300,93.42528900,0.00000000,13.98350100,2.90758200,5.56279000,7.15448900,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.43720000,0.25345300,152.48677100,1.61840700,1.00000000,0.00000000,4910.28591100,362.07523400,1752.56713900,20.15823800,1.00000000,1.00000000,0.82068300,0.84202600,12.75295500,1.44857000,1.42296600,1.25905500,0.88711400,0.95180000,0.85939200,1.32006300,0.55801500,0.98493100,0.12869100,9.82059700,1911.00000000,0.09869200,0.09869200,0.00000000,1.00000000,0.28484900,0.30317200,0.31060600,0.32008600,0.32665500,0.32727100,0.31702600,0.30833300,0.33001000,0.35330000,3.25354200,5.60270000,8.26619100,9.40201100,8.15416600,5.17429300,3.04937400,0.79539900,0.74931100,0.35512200,0.05220100,0.09869200,34.35808900,44.61716200
16/10/1985,58,7.21141300,8681.23532600,1125.13681600,868.12353000,274.29735900,232.33728500,525.07688300,93.42528900,0.00000000,13.98350100,2.90758200,5.56279000,7.15448900,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.43720000,0.25345300,152.48677100,1.61840700,1.00000000,0.00000000,4910.28591100,362.07523400,1752.56713900,20.15823800,1.00000000,1.00000000,0.82068300,0.84202600,12.75295500,1.44857000,1.42296600,1.25905500,0.88711400,0.95180000,0.85939200,1.32006300,0.55801500,0.98493100,0.12869100,9.82059700,1911.00000000,0.09869200,0.09869200,0.00000000,1.00000000,0.28484900,0.30317200,0.31060600,0.32008600,0.32665500,0.32727100,0.31702600,0.30833300,0.33001000,0.35330000,3.25354200,5.60270000,8.26619100,9.40201100,8.15416600,5.17429300,3.04937400,0.79539900,0.74931100,0.35512200,0.05220100,0.09869200,34.35808900,44.61716200
17/10/1985,59,7.32511800,9011.46919500,1159.39017000,901.14692000,276.62179900,231.24281200,558.10027000,93.42528900,0.00000000,14.06147900,2.93219100,5.54144300,7.23246600,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.42100800,0.26964400,140.76181400,1.61982700,1.00000000,0.00000000,4887.15499200,385.20615300,1875.27453600,19.32986200,1.00000000,1.00000000,0.81922500,0.84202600,11.79978700,1.37678800,1.48873900,1.34870600,0.97818300,1.04744000,0.93592200,1.46324700,0.62867900,1.09599400,0.30551700,10.66921500,1944.00000000,0.10840100,0.10840100,0.00000000,1.00000000,0.26541500,0.29154700,0.30045000,0.31363200,0.31955300,0.32001900,0.31255200,0.30687500,0.32685200,0.35058300,3.64908900,5.51736600,8.04896900,9.25214100,8.00350700,5.08170700,3.03487800,0.80233900,0.74915800,0.35708600,0.03042400,0.10840100,33.02338700,36.52273900
17/10/1985,59,7.32511800,9011.46919500,1159.39017000,901.14692000,276.62179900,231.24281200,558.10027000,93.42528900,0.00000000,14.06147900,2.93219100,5.54144300,7.23246600,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.42100800,0.26964400,140.76181400,1.61982700,1.00000000,0.00000000,4887.15499200,385.20615300,1875.27453600,19.32986200,1.00000000,1.00000000,0.81922500,0.84202600,11.79978700,1.37678800,1.48873900,1.34870600,0.97818300,1.04744000,0.93592200,1.46324700,0.62867900,1.09599400,0.30551700,10.66921500,1944.00000000,0.10840100,0.10840100,0.00000000,1.00000000,0.26541500,0.29154700,0.30045000,0.31363200,0.31955300,0.32001900,0.31255200,0.30687500,0.32685200,0.35058300,3.64908900,5.51736600,8.04896900,9.25214100,8.00350700,5.08170700,3.03487800,0.80233900,0.74915800,0.35708600,0.03042400,0.10840100,33.02338700,36.52273900
18/10/1985,60,7.43880600,9357.62476300,1195.36972800,935.76248000,279.08010800,230.14850400,592.71582700,93.42528900,0.00000000,14.14078400,2.95824900,5.52007600,7.31177200,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.40481900,0.28583400,138.59872100,1.62125400,1.00000000,0.00000000,4864.02755000,408.33359400,1993.21521000,19.32695600,1.00000000,1.00000000,0.81775600,0.84202600,12.05567100,1.73257500,1.67790800,1.39235600,0.93545100,0.99039400,0.88373800,1.39896100,0.60952700,1.05457500,0.51503900,11.19052400,1977.00000000,0.11122800,0.11122800,0.00000000,1.00000000,0.28214500,0.29923800,0.30071800,0.30774500,0.31231100,0.31344700,0.30813300,0.30532900,0.32382200,0.34691200,3.68493100,5.54497200,8.02690400,9.11756500,7.84638700,4.99724100,3.01483500,0.80859300,0.74950200,0.35811500,0.03192300,0.11122800,34.61555700,37.29170900
18/10/1985,60,7.43880600,9357.62476300,1195.36972800,935.76248000,279.08010800,230.14850400,592.71582700,93.42528900,0.00000000,14.14078400,2.95824900,5.52007600,7.31177200,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.40481900,0.28583400,138.59872100,1.62125400,1.00000000,0.00000000,4864.02755000,408.33359400,1993.21521000,19.32695600,1.00000000,1.00000000,0.81775600,0.84202600,12.05567100,1.73257500,1.67790800,1.39235600,0.93545100,0.99039400,0.88373800,1.39896100,0.60952700,1.05457500,0.51503900,11.19052400,1977.00000000,0.11122800,0.11122800,0.00000000,1.00000000,0.28214500,0.29923800,0.30071800,0.30774500,0.31231100,0.31344700,0.30813300,0.30532900,0.32382200,0.34691200,3.68493100,5.54497200,8.02690400,9.11756500,7.84638700,4.99724100,3.01483500,0.80859300,0.74950200,0.35811500,0.03192300,0.11122800,34.61555700,37.29170900
19/10/1985,61,7.54661900,9683.36649900,1229.18193500,968.33665000,281.35590100,229.11074400,625.29000000,93.42528900,0.00000000,14.22771700,2.98237300,5.49979100,7.39870400,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.38946700,0.30118600,133.06044400,1.62261300,0.90643400,0.00000000,4842.09522400,430.26592100,2000.00000000,18.32823200,1.00000000,1.00000000,0.81635200,0.84202600,11.92988200,1.86903100,1.84055500,1.51005900,0.96747000,0.98694500,0.87606300,1.39914000,0.61663300,1.06189900,0.80208800,11.92988100,2000.00000000,0.11697200,0.11697200,0.00000000,1.00000000,0.28137500,0.29998300,0.30060400,0.30417300,0.30566600,0.30716500,0.30363400,0.30363800,0.32070600,0.34196300,3.72895000,5.45334500,7.96053600,9.04173900,7.70390100,4.91600300,2.99019300,0.81409100,0.74983400,0.35766000,0.03004000,0.11697200,35.93660800,32.57417400
19/10/1985,61,7.54661900,9683.36649900,1229.18193500,968.33665000,281.35590100,229.11074400,625.29000000,93.42528900,0.00000000,14.22771700,2.98237300,5.49979100,7.39870400,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.38946700,0.30118600,133.06044400,1.62261300,0.90643400,0.00000000,4842.09522400,430.26592100,2000.00000000,18.32823200,1.00000000,1.00000000,0.81635200,0.84202600,11.92988200,1.86903100,1.84055500,1.51005900,0.96747000,0.98694500,0.87606300,1.39914000,0.61663300,1.06189900,0.80208800,11.92988100,2000.00000000,0.11697200,0.11697200,0.00000000,1.00000000,0.28137500,0.29998300,0.30060400,0.30417300,0.30566600,0.30716500,0.30363400,0.30363800,0.32070600,0.34196300,3.72895000,5.45334500,7.96053600,9.04173900,7.70390100,4.91600300,2.99019300,0.81409100,0.74983400,0.35766000,0.03004000,0.11697200,35.93660800,32.57417400
20/10/1985,62,7.65765100,10023.92852900,1264.41334300,1002.39285000,283.75607900,227.88577200,659.34620300,93.42528900,0.00000000,14.31017200,3.00781400,5.47582200,7.48115900,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.37134400,0.31930800,127.27877000,1.62422500,0.94917300,0.00000000,4816.20629300,456.15485200,2000.00000000,18.87544300,1.00000000,1.00000000,0.81468000,0.84202600,11.72044300,1.86405800,1.84613300,1.52021100,0.94852900,0.91315900,0.80281400,1.29013600,0.57363300,0.98468100,0.97709000,11.72044300,2000.00000000,0.11386200,0.11386200,0.00000000,1.00000000,0.28113200,0.30025500,0.30121300,0.30272100,0.30000900,0.30154900,0.29945500,0.30198900,0.31774600,0.33634700,3.73949900,5.34528700,7.88093800,9.01805000,7.58765700,4.84464700,2.96615100,0.81919000,0.75068500,0.35639700,0.03140700,0.11386200,35.87987000,34.05620300
20/10/1985,62,7.65765100,10023.92852900,1264.41334300,1002.39285000,283.75607900,227.88577200,659.34620300,93.42528900,0.00000000,14.31017200,3.00781400,5.47582200,7.48115900,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.37134400,0.31930800,127.27877000,1.62422500,0.94917300,0.00000000,4816.20629300,456.15485200,2000.00000000,18.87544300,1.00000000,1.00000000,0.81468000,0.84202600,11.72044300,1.86405800,1.84613300,1.52021100,0.94852900,0.91315900,0.80281400,1.29013600,0.57363300,0.98468100,0.97709000,11.72044300,2000.00000000,0.11386200,0.11386200,0.00000000,1.00000000,0.28113200,0.30025500,0.30121300,0.30272100,0.30000900,0.30154900,0.29945500,0.30198900,0.31774600,0.33634700,3.73949900,5.34528700,7.88093800,9.01805000,7.58765700,4.84464700,2.96615100,0.81919000,0.75068500,0.35639700,0.03140700,0.11386200,35.87987000,34.05620300
21/10/1985,63,7.76747500,10343.20596100,1296.95476600,1034.32060000,285.96628100,226.28925000,691.27394700,93.42528900,0.00000000,14.39157500,3.03124300,5.44454600,7.56256200,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.34772500,0.34292700,121.71925700,1.62634200,0.81134200,0.00000000,4782.46490900,489.89623500,2000.00000000,18.67009300,1.00000000,1.00000000,0.81247900,0.84202600,11.27494800,1.85209600,1.84498100,1.52524300,0.94023700,0.84965500,0.73694100,1.18934900,0.53221300,0.91108700,0.89314600,11.27494800,2000.00000000,0.11084700,0.11084700,0.00000000,1.00000000,0.28054700,0.30019900,0.30151500,0.30208500,0.29514000,0.29649900,0.29559200,0.30040200,0.31492500,0.33135600,3.74315000,5.24221000,7.78454300,9.01172600,7.49233300,4.78192900,2.94354700,0.82407900,0.75198000,0.35573300,0.02944400,0.11084700,39.35176100,31.92774300
21/10/1985,63,7.76747500,10343.20596100,1296.95476600,1034.32060000,285.96628100,226.28925000,691.27394700,93.42528900,0.00000000,14.39157500,3.03124300,5.44454600,7.56256200,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.34772500,0.34292700,121.71925700,1.62634200,0.81134200,0.00000000,4782.46490900,489.89623500,2000.00000000,18.67009300,1.00000000,1.00000000,0.81247900,0.84202600,11.27494800,1.85209600,1.84498100,1.52524300,0.94023700,0.84965500,0.73694100,1.18934900,0.53221300,0.91108700,0.89314600,11.27494800,2000.00000000,0.11084700,0.11084700,0.00000000,1.00000000,0.28054700,0.30019900,0.30151500,0.30208500,0.29514000,0.29649900,0.29559200,0.30040200,0.31492500,0.33135600,3.74315000,5.24221000,7.78454300,9.01172600,7.49233300,4.78192900,2.94354700,0.82407900,0.75198000,0.35573300,0.02944400,0.11084700,39.35176100,31.92774300
22/10/1985,64,7.88382200,10664.08333900,1329.57085200,1066.40833000,288.18598100,224.59789800,723.36168400,93.42528900,0.00000000,14.44369600,3.05477100,5.41135800,7.61468400,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.32270400,0.36794900,151.73300200,1.62860100,1.00000000,0.00000000,4746.71937500,525.64177000,2000.00000000,19.77904900,1.00000000,1.00000000,0.81011800,0.84202600,13.71118700,1.33970200,1.31168900,1.16013900,0.81741900,0.87702300,0.79187500,1.29424700,0.94780400,0.61016900,0.57891500,9.72898500,2000.00000000,0.08171300,0.08171300,0.00000000,1.00000000,0.28596100,0.30395400,0.31126600,0.32055100,0.32715300,0.32772100,0.32168600,0.33249700,0.31379600,0.32809700,2.43740100,3.85978300,6.15881800,8.16094600,8.30619700,6.38398600,4.91046600,1.36619100,0.75864800,0.35699200,0.02959100,0.08171300,32.08773800,45.22168100
22/10/1985,64,7.88382200,10664.08333900,1329.57085200,1066.40833000,288.18598100,224.59789800,723.36168400,93.42528900,0.00000000,14.44369600,3.05477100,5.41135800,7.61468400,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.32270400,0.36794900,151.73300200,1.62860100,1.00000000,0.00000000,4746.71937500,525.64177000,2000.00000000,19.77904900,1.00000000,1.00000000,0.81011800,0.84202600,13.71118700,1.33970200,1.31168900,1.16013900,0.81741900,0.87702300,0.79187500,1.29424700,0.94780400,0.61016900,0.57891500,9.72898500,2000.00000000,0.08171300,0.08171300,0.00000000,1.00000000,0.28596100,0.30395400,0.31126600,0.32055100,0.32715300,0.32772100,0.32168600,0.33249700,0.31379600,0.32809700,2.43740100,3.85978300,6.15881800,8.16094600,8.30619700,6.38398600,4.91046600,1.36619100,0.75864800,0.35699200,0.02959100,0.08171300,32.08773800,45.22168100
23/10/1985,65,7.99751700,11019.30044100,1365.95378800,1101.93004000,290.69999800,222.94510600,758.88339500,93.42528900,0.00000000,14.51065700,3.08142000,5.37887200,7.68164500,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.29825200,0.39240100,139.88790500,1.63082500,1.00000000,0.00000000,4711.78878000,560.57236500,2000.00000000,19.32811900,1.00000000,1.00000000,0.80778200,0.84202600,12.54911000,1.39024000,1.51681500,1.36815200,0.99293800,1.07105000,0.96992100,1.54831600,1.16590100,0.75900700,0.70016700,11.48250700,2000.00000000,0.09971900,0.09971900,0.00000000,1.00000000,0.26514200,0.29198300,0.30056200,0.31381100,0.32040500,0.32186900,0.31534500,0.32920500,0.31203300,0.32432400,2.84378600,3.83736300,6.00103500,8.02395400,8.16044900,6.29183800,4.82555200,1.37450200,0.76356500,0.35760100,0.03275800,0.09971900,35.52171000,38.82129700
23/10/1985,65,7.99751700,11019.30044100,1365.95378800,1101.93004000,290.69999800,222.94510600,758.88339500,93.42528900,0.00000000,14.51065700,3.08142000,5.37887200,7.68164500,0.93425300,0.00000000,0.00000000,0.00000000,0.00000000,17.26866600,3.29825200,0.39240100,139.88790500,1.63082500,1.00000000,0.00000000,4711.78878000,560.57236500,2000.00000000,19.32811900,1.00000000,1.00000000,0.80778200,0.84202600,12.54911000,1.39024000,1.51681500,1.36815200,0.99293800,1.07105000,0.96992100,1.54831600,1.16590100,0.75900700,0.70016700,11.48250700,2000.00000000,0.09971900,0.09971900,0.00000000,1.00000000,0.26514200,0.29198300,0.30056200,0.31381100,0.32040500,0.32186900,0.31534500,0.32920500,0.31203300,0.32432400,2.84378600,3.83736300,6.00103500,8.02395400,8.16044900,6.29183800,4.82555200,1.37450200,0.76356500,0.35760100,0.03275800,0.09971900,35.52171000,38.82129700
